item_id,PC1,PC2,PC3,score,prompt_id
3109,869.9064824713131,-28.072716376178107,3.6269156165495655,3.0,2
3110,16.486936917458593,63.48219608413443,-7.546015312632399,3.0,2
3111,398.7360075230134,-67.67007015249439,3.0243234441944153,3.0,2
3112,150.79359293208665,-88.6157714576333,-24.926330151914833,3.0,2
3113,194.36398944556856,-81.82300099774277,4.218549656359821,3.0,2
3114,1261.6310598790033,-77.29396514141644,-4.499419987721179,4.0,2
3115,734.8668368838174,23.76787843231088,28.06380807368601,4.0,2
3116,85.32678087338206,-73.7686964672351,16.182485025358375,3.0,2
3117,325.9027953935123,-54.43054986931884,22.22361167728073,3.0,2
3118,-383.92776313684783,-66.4748690775594,9.182413130319736,2.0,2
3119,1480.9690351409236,-71.58654399492016,-38.6403396474998,4.0,2
3120,900.2390001212126,-75.05027608141228,-8.791783344773389,3.0,2
3121,922.5704336885107,11.35219558611638,-34.49019989937364,4.0,2
3122,799.4346782292679,-7.3260954917523975,0.5367186084491244,4.0,2
3123,253.48406259210435,-53.552340406143934,-7.636085052276226,4.0,2
3124,467.20951725359953,-72.613021478261,25.228617325495577,4.0,2
3125,1820.8632506488239,-81.60179767761062,40.54337147052136,4.0,2
3126,1289.868634970669,-70.33497644798605,-32.59074881155007,4.0,2
3127,782.5038436387309,-73.12908803470783,16.590185100539202,3.0,2
3128,744.8912948581318,-66.05621285675994,10.079719987127554,4.0,2
3129,3005.9760094978124,-86.3619656492742,26.490643498234235,4.0,2
3130,1220.2116291550128,-59.40527262178098,-31.126190029079474,4.0,2
3131,316.7158044448721,-26.769608371098478,-13.73994548158456,4.0,2
3132,786.6467152451086,-89.87572925154609,-7.439336491646284,3.0,2
3133,996.6754801117819,-108.95849120821927,-6.922143382466203,4.0,2
3134,1046.7600641093322,-77.01496938021513,12.82614832817945,4.0,2
3135,210.12553073940296,-53.342422872456524,9.008967114977818,3.0,2
3136,808.1795913777586,-98.99268624192449,34.94964945523829,4.0,2
3137,492.7550062178458,-86.50081277933967,-22.312633803854638,3.0,2
3138,494.08119989902445,-93.51242371797395,-8.941965805690877,4.0,2
3139,477.71524666359585,-63.697082051669426,12.140389363006909,3.0,2
3140,874.2837201792803,76.31113403898463,14.85075292442461,4.0,2
3141,911.6393155151699,-90.38407131290613,26.46647429538961,3.0,2
3142,1058.7291666514438,60.99792087447828,12.528739412425432,4.0,2
3143,511.0279229044969,-4.591721114723114,19.560678588917856,3.0,2
3144,424.24137158565475,-92.11368844408369,-30.864741394559054,4.0,2
3145,1389.9760087350992,-125.45163121518821,21.694181373608618,4.0,2
3146,-91.81733822115166,-55.13674777593165,18.06970013912088,3.0,2
3147,-582.8658898658715,-80.178075606382,13.270659724833752,2.0,2
3148,-141.9314522072068,-22.70112688104024,10.49275729564782,3.0,2
3149,807.2913197115805,33.57722681227031,15.736578230396358,3.0,2
3150,1644.7231850481503,-104.29515984437074,-30.39224275262726,4.0,2
3151,732.0119771761055,-59.54763889084437,-8.39962252794523,3.0,2
3152,511.1751861270162,250.3535690214697,-19.624195478524264,4.0,2
3153,2214.015723208066,-67.44415147055525,22.087393393221575,4.0,2
3154,-120.88164548527459,50.70400818831932,-2.8725507886612327,3.0,2
3155,-138.55036471352116,-82.42549164863296,7.493791185383444,3.0,2
3156,326.2488801404319,-36.520297232657626,5.668735268634153,4.0,2
3157,1133.839099484384,-102.90054631461285,-9.125283303947274,4.0,2
3158,-204.92736760158527,-2.439165083647964,5.808560046355078,2.0,2
3159,-250.28058162332923,89.4450868161877,12.597609262934297,1.0,2
3160,731.4911248867019,-62.667497835464324,30.785071513520762,3.0,2
3161,799.8438694356447,-100.44621872487578,-13.322281023888468,3.0,2
3162,1074.841476849267,-117.37094397025812,-15.263893222749463,4.0,2
3163,665.4315182740703,-98.39510197894487,-21.147417990380262,5.0,2
3164,223.60314351738577,-67.0936497638929,2.7945247087238663,3.0,2
3165,171.48323771955563,-48.288967342626506,8.570683237780994,4.0,2
3166,1325.6418272656488,-109.39873852979012,-12.82615144086294,4.0,2
3167,14.396257242432284,-79.92965869546917,30.826250658496203,3.0,2
3168,378.4213713195535,-31.070289688881367,-21.388269110832788,4.0,2
3169,782.3898226942341,-98.07244161685854,-38.041475076291796,3.0,2
3170,348.5707932373342,-82.94694442245535,59.63190054845208,3.0,2
3171,1513.2222737106763,-125.25135669818286,-36.795837600837174,5.0,2
3172,1565.2367771712857,-88.01612335973125,-8.839987253754742,4.0,2
3173,1062.8909469100781,-93.44705572988704,28.45575835726551,3.0,2
3174,165.95498316069927,10.384082148987773,15.054745604872348,3.0,2
3175,1673.9022991690722,-100.1860417064384,12.883121855864456,4.0,2
3176,1359.5170070082627,-46.3582056829371,3.7775988879466134,4.0,2
3177,-321.20242927187473,-93.60001848361739,22.805107939211027,1.0,2
3178,440.75598133097867,-73.54735015167228,17.908208072247817,4.0,2
3179,620.129484914412,-59.923747635040314,27.415763923232742,4.0,2
3180,1848.511447155733,-114.15824473717672,25.72697117946442,3.0,2
3181,1680.5131149767712,-88.37907952202173,-16.274880701110543,4.0,2
3182,-184.94112395077775,3.933770039684191,-13.613636605622652,2.0,2
3183,542.9882363843557,-5.19150851418641,-17.523231542628977,3.0,2
3184,771.5938037792938,-39.07501297923046,-5.727098916744463,3.0,2
3185,548.2993576079251,11.482027597149994,18.61257903958824,4.0,2
3186,246.23056414481164,53.93664312641816,34.93779175405272,2.0,2
3187,283.4100082446124,-85.91766472194429,-10.918104567065033,3.0,2
3188,710.657529903276,468.63729380109794,23.594212687837366,3.0,2
3189,1407.1232592018218,-125.9282985475185,3.8756741759630344,4.0,2
3190,568.8559728202371,-96.41776784011203,18.907403518389497,4.0,2
3191,1533.5026403762122,-101.68884365065595,37.57333710767088,4.0,2
3192,-165.47069689342993,-87.83192368860509,3.422965007698423,3.0,2
3193,783.6624691525086,-90.42796584005387,-2.9189411709934383,3.0,2
3194,848.8491334370598,196.45210316069728,30.29772455956342,3.0,2
3195,480.03792882825576,-77.36565972345555,-24.936312180073983,4.0,2
3196,1364.8229869808633,219.55099569517768,33.612726576431754,4.0,2
3197,62.33358180291145,-6.018192929327313,0.11293351898114601,3.0,2
3198,7.436737434963447,-25.001844981048976,4.466568711898953,2.0,2
3199,552.1834613278478,-67.18730586296863,-2.738710632696389,4.0,2
3200,1591.6550587780166,-52.64241152433104,13.278385563292158,4.0,2
3201,534.8648383311619,-87.22601525503984,15.169141791416255,4.0,2
3202,1452.8568613138732,-107.23577348201114,15.426668994808162,5.0,2
3203,711.4373329834278,-109.81707904186388,-10.015551801723934,4.0,2
3204,702.4799906422285,-22.44797081605177,-48.68897869605382,3.0,2
3205,407.840338551796,-13.631688514613892,-13.200591744597272,3.0,2
3206,3021.2419178176456,-118.31407218402967,111.29081601099568,4.0,2
3207,303.9652841734795,-8.560263682448564,-18.994750064756595,3.0,2
3208,841.4350695273716,-66.72389681433428,-21.242097645862955,4.0,2
3209,-38.507467510439824,54.23215721676053,14.708758219559133,3.0,2
3210,1007.4945140884842,-56.14847047079625,-7.235249995256368,4.0,2
3211,302.59392527008856,16.781039011000658,-4.163427160127686,3.0,2
3212,1965.3417286631457,-123.99785216462689,37.4298502083022,4.0,2
3213,961.0781904872475,-92.88409854128655,34.401385647271084,4.0,2
3214,2205.158834104115,-68.18969148483997,-73.14925811451603,4.0,2
3215,-142.8365972305577,62.35091129119972,-3.1514095709207375,3.0,2
3216,1337.826643648657,-85.19978665895981,4.016449986872919,4.0,2
3217,1910.9186214039219,-131.03841199405971,-17.43141147062523,4.0,2
3218,419.8485390576383,24.775789556604366,-0.8334985062958271,3.0,2
3219,2275.4423364082863,-122.13964473592006,-22.40266745515367,4.0,2
3220,918.3131207472783,-75.25263779827586,39.31839439193034,3.0,2
3221,1653.5706246761374,-73.32412337784227,32.58503206520663,3.0,2
3222,-287.28493524431576,9.847894545311533,10.696246836359776,3.0,2
3223,460.87099240041505,-93.12859578093911,12.382857719792543,3.0,2
3224,970.8732086011829,-38.33876849677562,-10.914559699976806,3.0,2
3225,69.38175957981878,-49.788757087222024,8.323744002882648,4.0,2
3226,490.1584219367543,-23.235174652694845,14.199492322494377,4.0,2
3227,926.4245359005882,-2.8717780083292865,30.626175952307776,3.0,2
3228,2140.40851772307,-121.49369362318178,5.998786990640996,4.0,2
3229,797.8244701806358,35.73108994696655,-9.505490402582954,4.0,2
3230,-506.0929764296114,119.48356016385314,10.962932321437652,2.0,2
3231,2153.0604092694352,-126.56952926434768,37.75060612507453,4.0,2
3232,-125.82513397471928,-36.80171542097545,0.6913959093968067,3.0,2
3233,590.1069277832261,-78.43932826454065,-5.8080072219769505,3.0,2
3234,481.8261742086237,-71.694332000877,-9.957503800231564,3.0,2
3235,1884.9513631769223,-118.2773695226391,13.513809027555974,4.0,2
3236,1339.8582885389828,-63.565601050797206,-8.257644573117993,4.0,2
3237,-586.4110547667644,-3.3664540591262693,5.709131022315781,2.0,2
3238,142.25220516605725,-25.502963395146836,-4.952224782998059,2.0,2
3239,1102.3291165058154,28.910087149344378,43.65054874994307,4.0,2
3240,83.61091648093941,-31.51403824521119,13.221374784894982,2.0,2
3241,-813.9436911372184,-43.06684813946062,6.985045830773683,1.0,2
3242,685.0210810178979,24.004602953051602,4.474826319594849,4.0,2
3243,1839.8483195543959,-83.58081714561543,1.9593526809814232,4.0,2
3244,-371.13891738158054,-66.63135807405625,2.6765347660345338,2.0,2
3245,-716.7748681442631,-71.25513279409074,8.276397638846678,2.0,2
3246,110.13647059065727,-73.05705394922143,19.526790122427016,3.0,2
3247,1327.3459391638862,-70.43718933584036,16.820402888921155,4.0,2
3248,629.8939349789617,-39.63955910155117,27.829517108206232,4.0,2
3249,1898.7676658176547,-93.70772355688132,-5.175495974927873,3.0,2
3250,-479.68469775646867,-15.17163978956851,8.34473727394915,2.0,2
3251,221.92477423145954,-6.7971309682424845,17.464877363107703,3.0,2
3252,776.184362761457,-56.89311057210995,-0.01951055311372052,4.0,2
3253,1011.0869018047666,-69.31842426073074,19.933150084367618,4.0,2
3254,1371.3519429669077,-64.4652370794862,-35.55870848658473,5.0,2
3255,1190.834364158789,-95.86221007941225,38.53970559184805,3.0,2
3256,73.03698999043502,-12.73887499888108,-4.133124557897133,3.0,2
3257,-620.7779163665118,46.583264058499424,14.77802270746266,1.0,2
3258,1659.6677381513582,28.095335634096315,19.817185403955655,4.0,2
3259,-538.7564250887542,-61.673833326179626,7.50759944527456,2.0,2
3260,1094.4463094710227,-56.61814414049204,-7.014813583218356,4.0,2
3261,1543.0628847625762,53.06643156829362,23.290627753579745,4.0,2
3262,410.93893866560336,-90.84864880443457,6.893710845356538,4.0,2
3263,1510.1565026125604,-85.44806993551764,3.6281010337105606,4.0,2
3264,-299.4605986771337,10.87433100394776,1.001240480510825,2.0,2
3265,1370.542639481117,-49.730679700162845,-12.881990676302134,4.0,2
3266,2430.3673335055864,-66.88219543484186,-25.035152668548278,4.0,2
3267,456.7392393715962,-69.87472329226769,12.23704262200791,3.0,2
3268,957.7237925873359,-88.34594950803047,4.859073355414413,3.0,2
3269,1135.4077523404735,-49.37177735876108,12.659374982292315,4.0,2
3270,983.7536514209645,-82.46642031135427,24.71706292662953,3.0,2
3271,1865.556850511667,343.1625885290039,23.948767458353245,4.0,2
3272,-327.2487333695519,-49.763543707629935,-3.3547016439316977,2.0,2
3273,1938.514046414884,-89.22367789485965,31.28195325006773,4.0,2
3274,685.1656179259504,-55.261319765521364,13.798034199400472,4.0,2
3275,445.64487876974283,-94.89452283505017,-39.26905986030462,3.0,2
3276,1036.348248961844,-62.35764095108482,32.653721696517366,3.0,2
3277,2364.220568365734,-116.06569666539707,-25.50452051899876,5.0,2
3278,1743.6833640033137,-146.29827982820336,20.2352147508204,4.0,2
3279,1178.3931918427588,-85.45028179863087,-1.410239254401196,4.0,2
3280,-301.093166778668,-13.23693988667901,-6.864847157162476,3.0,2
3281,2017.5072181523237,-48.214426269733615,2.7075845613859055,4.0,2
3282,1503.3639420645982,-100.32575885745138,14.721895333016814,4.0,2
3283,1077.0026890621243,1332.9896240039716,31.29967963743254,3.0,2
3284,105.60563636017798,-74.50397576762226,0.13831063712691538,4.0,2
3285,455.04169961080277,-92.19819185317924,21.659226121211606,4.0,2
3286,1320.9805123574765,-74.72200397854331,92.31365289600342,3.0,2
3287,837.3595049924219,-94.12914519880363,-8.73541552413019,3.0,2
3288,1117.521363676256,1.1346218258248086,0.7352062280151372,4.0,2
3289,259.69677215680497,-93.78836755507595,8.598302373245144,3.0,2
3290,738.5069930836756,-96.21399420901244,45.145080508212985,4.0,2
3291,2055.8418953821374,-107.24427613962334,27.168334881205226,5.0,2
3292,1978.1655185106442,-135.0361786600444,1.7990002935907334,4.0,2
3293,658.792379399087,-64.60615840726602,-14.878972368414153,4.0,2
3294,778.7014882715783,-76.9074579580205,-1.4488529191748754,4.0,2
3295,336.02129715376543,-88.3646379627808,16.950695831702937,3.0,2
3296,710.4381433792602,-84.40290053004024,28.62421594992744,4.0,2
3297,167.41696856320334,-41.05480493118314,14.975850417989333,3.0,2
3298,1704.9811671664597,-91.51925405696937,0.5988672696181467,4.0,2
3299,1503.6470823380882,-22.990662294632862,8.450540026625745,4.0,2
3300,1053.1334367534237,-49.155208198238356,7.208256381086243,4.0,2
3301,280.8796314507375,-84.48687292975362,6.74522431446991,3.0,2
3302,992.7655235882218,-72.73679678859044,14.459499965482614,4.0,2
3303,362.2294176813688,-49.676665080035775,3.1481877386180663,3.0,2
3304,328.91171874784266,-90.80852129113558,-1.0817230570583458,3.0,2
3305,413.2540343830625,-112.89143849506567,15.336569526494966,3.0,2
3306,1290.264240577234,-129.1362488333825,-10.914131709631139,5.0,2
3307,1016.7496820831008,-47.355378590897736,92.31766524922335,3.0,2
3308,953.9926974603235,-87.12115491523402,-3.8694875536421307,4.0,2
3309,956.3267381410004,-80.03109668780021,0.8116144789828397,4.0,2
3310,2573.193784046995,-117.29288405965514,-56.14014460457204,6.0,2
3311,1530.639730970519,-85.38727796690496,14.600511189400997,4.0,2
3312,1353.154671299324,-92.11017734312169,-10.535656235040463,4.0,2
3313,323.8396939184105,-36.41196979143241,23.301166408597197,3.0,2
3314,720.6310393298567,-91.85171349687593,23.155017892831083,3.0,2
3315,1121.966784689529,-89.95508771332541,-6.160395397723629,4.0,2
3316,1766.5683558982755,-48.732096655195775,11.98257384877743,3.0,2
3317,822.0614337933574,-45.94919737924356,27.983606413080384,3.0,2
3318,285.64534939888733,-65.50400922673697,-0.2960261137671818,3.0,2
3319,191.1403425881698,-100.37858286202645,-9.405640748562874,3.0,2
3320,708.2498648790171,-15.235374111316226,17.33374642967422,4.0,2
3321,1319.1888314967582,-76.93260467662114,-22.044173310590985,4.0,2
3322,159.36015511417838,-77.75559139335638,6.828969876290788,3.0,2
3323,1180.7741997482672,-45.649388583306106,7.635371376574355,4.0,2
3324,-207.28841185558736,-81.30122744980582,16.678175005552013,3.0,2
3325,1444.45139372944,-46.30687236775917,-10.133132940354045,4.0,2
3326,357.5784324282271,-36.30869744218966,15.233160411809425,3.0,2
3327,766.6002720779865,438.4693412221321,15.079958488209007,3.0,2
3328,580.6982063532554,-71.7638648433848,-6.481605060386723,3.0,2
3329,-247.32661001292558,-43.97712005007706,8.784816040796574,3.0,2
3330,304.1133847263742,-91.17557781228089,-15.331264859153531,3.0,2
3331,2153.0990444439835,-55.9824857605889,-24.060502166709398,4.0,2
3332,29.236528340781433,-43.143690324912654,0.08663607879579338,3.0,2
3333,-51.19786568928498,-80.36063286138051,5.245054657248122,3.0,2
3334,1161.2889832812775,-110.25756842207147,17.500070643289114,4.0,2
3335,285.8522687712915,-48.36505261282832,10.419004687021932,4.0,2
3336,-79.31446465576221,-22.404671658846546,-2.6088086953065623,3.0,2
3337,998.209379486591,-102.76616102573738,-7.14183030391494,4.0,2
3338,371.975132243619,-88.77117004447477,4.502026852826564,3.0,2
3339,960.9560225270669,-33.370329195354294,23.01818521701897,4.0,2
3340,1564.5060686129323,-127.67724585431687,41.67882859190033,4.0,2
3341,806.7661849410193,-59.42880252154961,17.479752000645924,3.0,2
3342,1263.0114087617471,-113.67445778558209,-21.22605963740127,4.0,2
3343,3220.179432991258,-94.87958361988493,90.56449272005543,5.0,2
3344,1642.3456566805307,-131.06113842170197,-35.067834362966465,3.0,2
3345,241.63464426609733,60.25220315369641,6.597862051627159,3.0,2
3346,-320.3532291659026,-72.28382939901739,4.973647777511976,2.0,2
3347,969.6763959640338,-85.19406772445859,-5.737294590899616,4.0,2
3348,468.056229832284,185.38774228112078,11.03450214006551,4.0,2
3349,369.450486615205,-104.25123928450267,-9.984632189194567,3.0,2
3350,181.107909661505,-74.41482398470251,23.097066825889428,3.0,2
3351,698.7770160345507,-89.19121797434971,-8.676284416865201,4.0,2
3352,-317.9203253543218,130.3838733862574,-4.286244704727885,2.0,2
3353,633.0582805454518,-86.89607710253821,7.0174214080747435,2.0,2
3354,-201.27960201160317,-47.33954681526755,16.087202070014207,3.0,2
3355,548.5756167545147,-80.4066129661374,7.254075143650085,3.0,2
3356,562.3626518039108,9.475194918378492,15.633909255833228,3.0,2
3357,890.3669717752392,-42.44573056864177,8.202608946945734,3.0,2
3358,716.1929524065898,-30.911037657464156,5.9841190040615375,3.0,2
3359,-198.1757064694118,-18.14346287637398,35.230084459409326,2.0,2
3360,213.47975953708112,41.84306859202178,6.41958968020926,4.0,2
3361,1079.1630637862604,-86.77213683133135,-14.823969132102597,4.0,2
3362,493.9204199750633,-72.5067150956234,-11.900608381285583,4.0,2
3363,249.85340771606172,263.406267172548,14.253596428327917,2.0,2
3364,640.0234579018112,-74.2587737429438,-18.29277262993058,4.0,2
3365,520.0036665279614,-59.391823186141224,2.8513226862593033,3.0,2
3366,804.6469538745181,-30.99777002671913,10.554700133934173,4.0,2
3367,1940.347833306736,-75.31540210455672,-38.11726391011369,4.0,2
3368,678.8585397138919,-100.33944663227891,3.451341766636517,4.0,2
3369,239.41436310553024,113.03289029127357,7.535345242364412,3.0,2
3370,1178.2526660924123,-76.6281245087117,-1.606267691650693,4.0,2
3371,160.52641173177574,-62.56194788795531,21.878187993476434,3.0,2
3372,416.9247972495376,-104.67717818233953,-8.113566912347203,3.0,2
3373,153.40532839031732,-40.51742041756741,-6.078758207168832,3.0,2
3374,541.7596223226552,-86.47214956008364,-2.9030379344862,4.0,2
3375,332.69117297330547,-27.203198708005587,2.7363392510416578,3.0,2
3376,1077.8039678873433,-36.618340245741756,6.842832823830219,4.0,2
3377,287.92402741763283,179.49068950812625,14.020939812389384,2.0,2
3378,68.7419168633329,83.04852545530407,10.491661998327473,3.0,2
3379,822.3593950796659,179.7367246576673,-0.16650084856221703,1.0,2
3380,706.1506558790508,-57.65797935789687,0.3358987544577996,3.0,2
3381,339.84680083818955,-76.78175935746441,19.47414112165744,3.0,2
3382,-118.47993541877906,-91.07820924100108,-1.3085294502312586,4.0,2
3383,1149.6989233901677,21.817255338408728,-36.835651258549525,5.0,2
3384,1304.726878463142,-111.77557066116195,1.5286871340249881,4.0,2
3385,1526.8837749557074,-102.73885208408768,-7.40909380955555,4.0,2
3386,1283.3078500615152,-29.777124982177817,11.220058226240235,4.0,2
3387,687.522159827071,-60.13525456768467,17.34066517305675,3.0,2
3388,-140.62591571460086,-51.98173016205353,2.0777925684314056,3.0,2
3389,485.32060145361504,-11.621573579047393,40.23221861652796,3.0,2
3390,752.4401468448945,180.34502097409342,19.8986201925469,3.0,2
3391,1478.038420054154,-107.97026756722929,-26.77354338551283,4.0,2
3392,22.75421454263619,-84.10680545871568,-4.668627796638166,3.0,2
3393,-215.53699140904962,-52.292005966903595,-6.689998517864414,3.0,2
3394,1186.7058803421437,-79.97235567851124,-42.66053020685101,3.0,2
3395,-74.43210526365442,-82.40066487449471,-6.058481962511834,3.0,2
3396,811.5887270226095,127.52430002977844,17.377199709829387,3.0,2
3397,1534.9685077406994,-116.41903291484482,-50.04231752420444,4.0,2
3398,1562.4164689582335,-85.61413537482227,29.715368879956912,4.0,2
3399,1308.769676126642,-32.00887998699179,36.84070170377316,4.0,2
3400,1387.1863216752322,-60.67634420404103,22.42985108786486,3.0,2
3401,167.87409290049834,-83.2106297208675,13.672892998530017,3.0,2
3402,823.1372660806979,-78.08321338844286,-18.41091244185063,4.0,2
3403,765.3029615282811,-49.33604551699818,-14.580034741726813,3.0,2
3404,465.8751726908207,-84.74898635345707,23.69506508174733,4.0,2
3405,1395.1383789455454,-56.814600842058695,-0.8356111964006345,3.0,2
3406,1093.4397786476134,-107.4649907211118,-9.804893669348598,4.0,2
3407,1062.3855357153802,-96.29770889733352,3.1360378185312268,4.0,2
3408,822.517087614617,102.96878364567878,17.16415707201683,3.0,2
3409,1915.6935026656838,-71.24043401517619,18.167779935802518,3.0,2
3410,51.34589520976954,17.166815170310755,-10.20422598415151,3.0,2
3411,349.3890493028372,-83.04099330450643,-23.016990934936317,4.0,2
3412,1125.090611956045,-113.81627657030839,9.977255382716695,4.0,2
3413,138.17086101897087,-77.61200826402502,12.989012483473791,3.0,2
3414,911.0812496219725,-76.92440641579543,5.360505520565864,4.0,2
3415,276.6164381859893,50.34416627826866,34.87748772618383,3.0,2
3416,202.7485487955638,54.70628390845265,-2.1917168692458855,3.0,2
3417,807.8471711498304,39.403100299124176,26.040208981519083,3.0,2
3418,2511.1721892628693,-17.651070257907122,-30.847474652311554,5.0,2
3419,937.3560279838588,748.5629409297811,-13.919180048474665,2.0,2
3420,1407.7074154617462,-69.55795780400166,6.409656229074595,4.0,2
3421,1052.7791139439541,-26.871164275506672,-37.07989219864483,4.0,2
3422,-94.34140770577324,-75.12860518369418,18.229386850796732,2.0,2
3423,-493.642177663046,-47.259223150000196,-4.010520081168231,2.0,2
3424,1411.6334494412108,-67.54576417502341,-9.167018619513879,4.0,2
3425,520.979171999628,-86.13835734957644,0.42895856716994807,4.0,2
3426,-698.9801688206248,-82.44158908562572,9.710745452346359,1.0,2
3427,157.57714953363063,-83.90820967627909,8.789918009562301,4.0,2
3428,1470.2701026611326,-133.92668425083872,-52.238337012521484,6.0,2
3429,434.04887128179405,-89.51317485921794,50.641489404483536,2.0,2
3430,256.1953955207165,6.174712783881091,10.157806585098783,3.0,2
3431,420.8324010213631,-104.40807778950146,-3.100351852519271,3.0,2
3432,592.8390021532592,-62.15038360487161,40.902905890896776,4.0,2
3433,505.5852209101921,122.72569372501529,27.052035162842458,3.0,2
3434,-283.8949450380634,468.9339060695528,-5.035649514795985,2.0,2
3435,139.42100141466028,-73.51212868527779,22.23455112088977,2.0,2
3436,452.87911403079636,-76.33274275411115,1.189375651095851,4.0,2
3437,-296.2891918497154,-62.56590866786001,-12.804390333087081,3.0,2
3438,438.5129512022237,18.516276988581268,27.788943350601386,3.0,2
3439,43.34464149281382,-42.81363080054429,8.614000205820435,3.0,2
3440,1487.9688508481945,-118.15371770124483,-12.14561595696328,4.0,2
3441,424.72558837561576,75.05883531304234,4.527289720114208,2.0,2
3442,451.9859894861921,-64.23815876022748,19.36817887598403,4.0,2
3443,1457.573029983368,-129.14075404396502,-24.412257881462722,4.0,2
3444,612.8628690426225,-3.576298154006139,9.790942606004624,4.0,2
3445,729.3413061610369,-53.56181998179112,-14.834436806703813,4.0,2
3446,977.6806390953183,57.21995442111016,-16.242605392293402,4.0,2
3447,1417.9730273476034,-116.5390359005839,-7.9484065160998085,4.0,2
3448,818.0938438137888,-70.7096097439953,-31.198032672623732,3.0,2
3449,1190.209014226466,-97.82531351239551,12.297023245310914,4.0,2
3450,345.350788112186,3.992021201755094,-16.03738907588568,3.0,2
3451,443.4695507615751,-78.0362832970207,-11.365894350627265,4.0,2
3452,841.175175622063,-43.30306051083755,8.918632926504802,3.0,2
3453,712.0053314298785,142.55976427634783,4.783037243923808,4.0,2
3454,-388.8846660382019,-69.78772988597645,-1.1317148459964237,2.0,2
3455,671.4063555161639,-75.29088527251747,-10.448951762455838,3.0,2
3456,367.12044057074434,-39.77363445620197,-3.056785070126409,3.0,2
3457,314.0641076777355,-43.52037636029252,-26.234661820966963,3.0,2
3458,1036.6494566769156,49.70657663374823,53.14426396135081,4.0,2
3459,552.043614185494,-36.14192430787842,43.587845739184026,3.0,2
3460,1333.0769165388706,-57.888526225956994,-34.7478252115905,4.0,2
3461,-119.47365704539754,-63.06283295779064,-6.10432612123666,3.0,2
3462,448.3137669290737,-59.71594761454924,18.649549205305227,3.0,2
3463,-99.742333120372,-90.7606897109697,-26.778861566254726,3.0,2
3464,1440.5459783411366,-112.18886120951245,14.867698882696391,4.0,2
3465,-121.77724059173056,-53.800170221566304,-2.7425784412724923,3.0,2
3466,178.05810866943796,-61.75983377880547,-22.778611110720348,3.0,2
3467,1370.5698015217704,-106.95833745983201,-7.175700803084855,4.0,2
3468,756.8573445309063,-78.6985357467166,-19.05919839920785,4.0,2
3469,1186.009044277635,-90.86486009328524,-0.30962568216899555,4.0,2
3470,1472.7358343162632,-118.65813876871587,13.817807773988678,4.0,2
3471,543.9836462404206,39.13861482545656,5.81889580541139,3.0,2
3472,-27.70048918576697,-17.045250234506035,-1.909720921080286,3.0,2
3473,-801.0806524439467,-78.11697951809121,-0.01893266430975693,2.0,2
3474,1298.457969046694,-124.85847562335309,-14.03059247080401,4.0,2
3475,-152.65855484465976,-56.18466243257265,-6.205689354375014,2.0,2
3476,1104.7167359941045,-69.72359924506641,-12.518876610862968,3.0,2
3477,815.495659118748,95.74164597793579,18.365906638416433,3.0,2
3478,732.8074396190697,-77.73981733249397,28.965196791652623,2.0,2
3479,-187.50676379322522,-82.11542877205784,-2.1687354748705303,3.0,2
3480,330.02925974335665,-52.26017587037674,6.057978940045013,3.0,2
3481,205.37717379677235,-26.74200494678496,3.7488803818167096,4.0,2
3482,296.02809298612476,-71.28612653637668,8.168407393160926,3.0,2
3483,1182.6398844120272,-34.41232090796356,-1.6224575537297472,4.0,2
3484,85.63276562630938,-30.491029249550273,-4.843411739083361,3.0,2
3485,1364.076523397573,-80.86261249859827,-16.973889789423335,4.0,2
3486,-515.1207301035707,9.463090827669689,3.7757320612890464,1.0,2
3487,1267.4040380057245,-108.15806924237225,-23.714486660478755,4.0,2
3488,600.8825981327537,-89.48040596208635,10.26599484987036,3.0,2
3489,-42.21628225733605,14.550495870920585,-9.440178458923231,3.0,2
3490,471.64944955163025,-55.25843256758314,4.975295252398412,4.0,2
3491,-515.2907350240322,-46.78973223963554,0.43794736336641016,2.0,2
3492,1859.0054110182332,10.849443762804029,66.7230534167935,4.0,2
3493,-609.7287233860031,-26.89730598701032,-1.3209632236067481,2.0,2
3494,238.48221369108194,-65.4222813796379,-1.3176540035202802,2.0,2
3495,368.0086122695792,-90.79279037755128,16.608044541454973,4.0,2
3496,651.9556158197842,-53.23080176020741,3.749478444786959,4.0,2
3497,557.3974464511351,-0.27293529683805673,29.529249249629277,3.0,2
3498,580.8372869583671,-0.6993164631558244,15.882922772277375,4.0,2
3499,1171.6733769492816,2835.4402301587,-4.016518649570795,2.0,2
3500,-258.0114472324901,-95.90871127333364,15.398042601202658,2.0,2
3501,875.9140496562665,-62.775369251148206,-8.675964823170649,4.0,2
3502,467.54730586624476,-69.00637187077437,23.568097857608553,3.0,2
3503,-73.90876904922993,-52.682841972174344,-10.4224966560155,3.0,2
3504,398.73104032479444,-56.89672122232645,42.352737370364736,4.0,2
3505,-151.8228183316537,-51.930104384919844,12.070969962473146,3.0,2
3506,637.6240078027155,-98.24894237501397,10.28081112488324,4.0,2
3507,608.7821094228724,-95.26096061986965,-4.690227211179973,4.0,2
3508,651.8911832625364,-79.76850388590269,-1.8024931128821482,3.0,2
3509,1730.2509712771598,-109.72822064701953,-0.9592175761340016,5.0,2
3510,267.30558564515275,-112.16677107729262,-3.506090468741956,3.0,2
